sensor type id,sensor name,latitude,longitude
16,BS-R5-76,34.06512085,-118.4093014
16,BS-R5-77,34.0652826,-118.40933
16,BS-R5-78,34.06528233,-118.4094095
16,BS-R5-79,34.06509711,-118.4094136
16,BS-R5-80,34.0650974,-118.4093287
16,BS-RS-81,34.06492071,-118.4098159
16,BS-R5-82,34.06474832,-118.4098441
16,BS-R5-83,34.06474679,-118.4094862
16,BS-R5-84,34.06473351,-118.4098361
16,BS-R5-85,34.06461616,-118.4098411
16,BS-R5-86,34.06458525,-118.4097994
16,BS-R5-87,34.06444528,-118.4098277
16,BS-R5-88,34.06435405,-118.4098299
16,BS-R5-89,34.06428985,-118.4097992
16,BS-R5-90,34.0641672,-118.409828
16,BS-R5-91,34.06412869,-118.4098404
16,BS-R5-92,34.06385469,-118.4096885
16,BS-R5-93,34.06388608,-118.409831
16,BS-R5-94,34.06338707,-118.4098295
16,BS-R5-95,34.06324778,-118.4098191
16,BS-R5-96,34.06323117,-118.4098278
16,BS-RS-97,34.06312177,-118.409827
16,BS-R5-98,34.06308353,-118.4098103
16,BS-R5-99,34.06298647,-118.4098033
16,BS-R5-103,34.06063852,-118.4132341
16,BS-R5-106,34.06064169,-118.4136794
16,BS-R5-108,34.06256221,-118.4105496
